                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     245.989,       0.995,       0.223,    414.7724,       0.223,   5871.3266,            ,            ,            ,
                              ,     247.025,       1.036,       0.227,    212.4661,       0.227,   5843.3117,            ,            ,            ,
                              ,     248.097,       1.072,       0.230,   8305.7453,       0.230,   5834.9049,            ,            ,            ,
                              ,     249.073,       0.976,       0.233,   8007.4042,       0.233,   5845.9851,            ,            ,            ,
                              ,     249.951,       0.878,       0.237,   3804.6141,       0.237,   5876.6594,            ,            ,            ,
                              ,     250.830,       0.879,       0.240,   9503.5799,       0.240,   5927.2624,            ,            ,            ,
                              ,     251.781,       0.951,       0.243,   9019.8429,       0.243,   5998.3607,            ,            ,            ,
                              ,     252.819,       1.038,       0.247,   1684.6070,       0.247,   6090.7615,            ,            ,            ,
                              ,     253.728,       0.909,       0.250,  12536.7198,       0.250,   6205.5243,            ,            ,            ,
                              ,     254.690,       0.962,       0.253,   2750.2264,       0.253,   6343.9771,            ,            ,            ,
                              ,     255.791,       1.101,       0.257,   2184.8022,       0.257,   6507.7355,            ,            ,            ,
                              ,     256.839,       1.048,       0.260,   5622.7673,       0.260,   6698.7241,            ,            ,            ,
                              ,     257.927,       1.088,       0.263,   5521.8713,       0.263,   6919.1997,            ,            ,            ,
                              ,     258.926,       0.999,       0.267,   1338.2814,       0.267,   7171.7738,            ,            ,            ,
                              ,     259.800,       0.874,       0.270,    300.0138,       0.270,   7459.4311,            ,            ,            ,
                              ,     260.574,       0.774,       0.273,    439.4959,       0.273,   7785.5395,            ,            ,            ,
                              ,     261.474,       0.900,       0.277,   9214.1414,       0.277,   8153.8436,            ,            ,            ,
                              ,     262.284,       0.810,       0.280,   6902.5443,       0.280,   8568.4292,            ,            ,            ,
                              ,     263.174,       0.890,       0.283,  58156.4763,       0.283,   9033.6430,            ,            ,            ,
                              ,     264.213,       1.039,       0.287,  38785.3072,       0.287,   9553.9398,            ,            ,            ,
                              ,     265.064,       0.851,       0.290,  12653.8379,       0.290,  10133.6241,            ,            ,            ,
                              ,     265.875,       0.811,       0.293,   4588.4424,       0.293,  10776.4363,            ,            ,            ,
                              ,     266.702,       0.827,       0.297,   6240.3703,       0.297,  11484.9233,            ,            ,            ,
                              ,     267.591,       0.889,       0.300,   4659.2265,       0.300,  12259.5234,            ,            ,            ,
                              ,     268.447,       0.856,       0.303,   2050.1427,       0.303,  13097.2983,            ,            ,            ,
                              ,     269.317,       0.870,       0.307,   3718.6018,       0.307,  13990.2776,            ,            ,            ,
                              ,     270.253,       0.936,       0.310,    574.8529,       0.310,  14923.4676,            ,            ,            ,
                              ,     271.087,       0.834,       0.313,    597.0183,       0.313,  15872.7450,            ,            ,            ,
                              ,     271.947,       0.860,       0.317,  12584.4563,       0.317,  16803.1225,            ,            ,            ,
                              ,     272.831,       0.884,       0.320,   2260.7325,       0.320,  17668.2057,            ,            ,            ,
                              ,     273.651,       0.820,       0.323,  11823.6756,       0.323,  18411.9074,            ,            ,            ,
                              ,     274.448,       0.797,       0.327,  32531.4295,       0.327,  18973.3835,            ,            ,            ,
                              ,     275.368,       0.920,       0.330,  28047.2080,       0.330,  19295.3811,            ,            ,            ,
                              ,     276.271,       0.903,       0.333,   8758.7877,       0.333,  19334.7199,            ,            ,            ,
                              ,     277.322,       1.051,       0.337,   8275.9431,       0.337,  19072.0009,            ,            ,            ,
                              ,     278.275,       0.953,       0.340,   8629.9774,       0.340,  18516.9933,            ,            ,            ,
                              ,     279.186,       0.911,       0.343,  26892.1239,       0.343,  17707.3475,            ,            ,            ,
                              ,     280.309,       1.123,       0.347,  34807.6868,       0.347,  16700.9588,            ,            ,            ,
                              ,     281.269,       0.960,       0.350,   8290.1537,       0.350,  15564.8615,            ,            ,            ,
                              ,     282.276,       1.007,       0.353,  13010.1748,       0.353,  14364.4099,            ,            ,            ,
                              ,     283.359,       1.083,       0.357,  12307.1657,       0.357,  13155.5158,            ,            ,            ,
                              ,     284.256,       0.897,       0.360,  12497.9094,       0.360,  11980.8602,            ,            ,            ,
                              ,     285.199,       0.943,       0.363,   5319.1271,       0.363,  10869.4897,            ,            ,            ,
                              ,     286.147,       0.948,       0.367,   8532.4836,       0.367,   9838.5340,            ,            ,            ,
                              ,     286.987,       0.840,       0.370,  10059.2572,       0.370,   8895.8290,            ,            ,            ,
                              ,     287.923,       0.936,       0.373,   8658.3536,       0.373,   8042.6005,            ,            ,            ,
                              ,     288.883,       0.960,       0.377,   2072.1833,       0.377,   7275.7685,            ,            ,            ,
                              ,     289.722,       0.839,       0.380,  11508.0800,       0.380,   6589.7221,            ,            ,            ,
                              ,     290.725,       1.003,       0.383,  11757.5739,       0.383,   5977.5853,            ,            ,            ,
                              ,     291.801,       1.076,       0.387,   7671.0618,       0.387,   5432.0612,            ,            ,            ,
                              ,     292.805,       1.004,       0.390,   1000.2478,       0.390,   4945.9590,            ,            ,            ,
                              ,     293.729,       0.924,       0.393,   3500.9298,       0.393,   4512.4987,            ,            ,            ,
                              ,     294.657,       0.928,       0.397,   5665.7216,       0.397,   4125.4656,            ,            ,            ,
                              ,     295.571,       0.914,       0.400,   1423.8018,       0.400,   3779.2698,            ,            ,            ,
                              ,     296.449,       0.878,       0.403,   3283.8732,       0.403,   3468.9471,            ,            ,            ,
                              ,     297.408,       0.959,       0.407,   2991.1267,       0.407,   3190.1278,            ,            ,            ,
                              ,     298.540,       1.132,       0.410,    461.6714,       0.410,   2938.9884,            ,            ,            ,
                              ,     299.482,       0.942,       0.413,    465.9437,       0.413,   2712.1962,            ,            ,            ,
                              ,     300.479,       0.997,       0.417,    455.4866,       0.417,   2506.8539,            ,            ,            ,
                              ,     301.449,       0.970,       0.420,   1283.1199,       0.420,   2320.4462,            ,            ,            ,
                              ,     302.387,       0.938,       0.423,   1831.3303,       0.423,   2150.7909,            ,            ,            ,
                              ,     303.416,       1.029,       0.427,   5637.2520,       0.427,   1995.9950,            ,            ,            ,
                              ,     304.529,       1.113,       0.430,   2550.7930,       0.430,   1854.4156,            ,            ,            ,
                              ,     305.523,       0.994,       0.433,    595.8167,       0.433,   1724.6257,            ,            ,            ,
                              ,     306.558,       1.035,       0.437,   1007.4113,       0.437,   1605.3849,            ,            ,            ,
                              ,     307.589,       1.031,       0.440,   2996.7446,       0.440,   1495.6133,            ,            ,            ,
                              ,     308.530,       0.941,       0.443,   5104.2375,       0.443,   1394.3694,            ,            ,            ,
                              ,     309.499,       0.969,       0.447,   1348.6325,       0.447,   1300.8306,            ,            ,            ,
                              ,     310.452,       0.953,       0.450,   1788.1564,       0.450,   1214.2771,            ,            ,            ,
                              ,     311.355,       0.903,       0.453,    635.6061,       0.453,   1134.0769,            ,            ,            ,
                              ,     312.423,       1.068,       0.457,    470.6802,       0.457,   1059.6740,            ,            ,            ,
                              ,     313.464,       1.041,       0.460,   2202.0408,       0.460,    990.5777,            ,            ,            ,
