                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     254.105,       0.633,       0.350,    682.1725,       0.350,    903.0487,            ,            ,            ,
                              ,     254.745,       0.640,       0.353,   1109.4614,       0.353,    893.0714,            ,            ,            ,
                              ,     255.406,       0.661,       0.357,    573.0046,       0.357,    883.9381,            ,            ,            ,
                              ,     256.114,       0.708,       0.360,    485.5796,       0.360,    875.5523,            ,            ,            ,
                              ,     256.820,       0.706,       0.363,    424.2205,       0.363,    867.8112,            ,            ,            ,
                              ,     257.518,       0.698,       0.367,   1122.5854,       0.367,    860.6056,            ,            ,            ,
                              ,     258.211,       0.693,       0.370,   3123.9191,       0.370,    853.8188,            ,            ,            ,
                              ,     258.897,       0.686,       0.373,    938.8015,       0.373,    847.3271,            ,            ,            ,
                              ,     259.591,       0.694,       0.377,    441.3425,       0.377,    840.9998,            ,            ,            ,
                              ,     260.285,       0.694,       0.380,   1565.4186,       0.380,    834.6997,            ,            ,            ,
                              ,     260.964,       0.679,       0.383,    872.4952,       0.383,    828.2843,            ,            ,            ,
                              ,     261.619,       0.655,       0.387,    154.9499,       0.387,    821.6076,            ,            ,            ,
                              ,     262.270,       0.651,       0.390,    147.9455,       0.390,    814.5219,            ,            ,            ,
                              ,     262.901,       0.631,       0.393,     86.5398,       0.393,    806.8808,            ,            ,            ,
                              ,     263.516,       0.615,       0.397,    232.2296,       0.397,    798.5430,            ,            ,            ,
                              ,     264.116,       0.600,       0.400,    478.9789,       0.400,    789.3761,            ,            ,            ,
                              ,     264.708,       0.592,       0.403,   1255.7418,       0.403,    779.2610,            ,            ,            ,
                              ,     265.302,       0.594,       0.407,    100.7862,       0.407,    768.0964,            ,            ,            ,
                              ,     265.909,       0.607,       0.410,    519.6961,       0.410,    755.8037,            ,            ,            ,
                              ,     266.575,       0.666,       0.413,    658.7468,       0.413,    742.3306,            ,            ,            ,
                              ,     267.417,       0.842,       0.417,   1233.6727,       0.417,    727.6543,            ,            ,            ,
                              ,     268.220,       0.803,       0.420,   3538.5698,       0.420,    711.7841,            ,            ,            ,
                              ,     269.062,       0.842,       0.423,   1145.4445,       0.423,    694.7615,            ,            ,            ,
                              ,     269.905,       0.843,       0.427,     50.4599,       0.427,    676.6595,            ,            ,            ,
                              ,     270.789,       0.884,       0.430,    617.9779,       0.430,    657.5806,            ,            ,            ,
                              ,     271.640,       0.851,       0.433,    834.4897,       0.433,    637.6523,            ,            ,            ,
                              ,     272.460,       0.820,       0.437,    505.6228,       0.437,    617.0224,            ,            ,            ,
                              ,     273.217,       0.757,       0.440,    316.3132,       0.440,    595.8530,            ,            ,            ,
                              ,     273.938,       0.721,       0.443,    138.7280,       0.443,    574.3144,            ,            ,            ,
                              ,     274.625,       0.687,       0.447,    722.2999,       0.447,    552.5787,            ,            ,            ,
                              ,     275.304,       0.679,       0.450,   1745.5553,       0.450,    530.8141,            ,            ,            ,
                              ,     275.967,       0.663,       0.453,   1545.1428,       0.453,    509.1796,            ,            ,            ,
                              ,     276.671,       0.704,       0.457,    917.6691,       0.457,    487.8217,            ,            ,            ,
                              ,     277.424,       0.753,       0.460,    730.4190,       0.460,    466.8705,            ,            ,            ,
                              ,     278.221,       0.797,       0.463,    603.0245,       0.463,    446.4387,            ,            ,            ,
                              ,     278.984,       0.763,       0.467,    246.3300,       0.467,    426.6201,            ,            ,            ,
                              ,     279.736,       0.752,       0.470,     33.0461,       0.470,    407.4899,            ,            ,            ,
                              ,     280.460,       0.724,       0.473,      4.6604,       0.473,    389.1055,            ,            ,            ,
                              ,     281.143,       0.683,       0.477,    544.9412,       0.477,    371.5075,            ,            ,            ,
                              ,     281.808,       0.665,       0.480,    710.9814,       0.480,    354.7217,            ,            ,            ,
                              ,     282.456,       0.648,       0.483,    157.4403,       0.483,    338.7603,            ,            ,            ,
                              ,     283.090,       0.634,       0.487,    287.7000,       0.487,    323.6244,            ,            ,            ,
                              ,     283.724,       0.634,       0.490,     70.0585,       0.490,    309.3054,            ,            ,            ,
                              ,     284.356,       0.632,       0.493,    676.9675,       0.493,    295.7871,            ,            ,            ,
                              ,     285.006,       0.650,       0.497,   1064.5239,       0.497,    283.0470,            ,            ,            ,
                              ,     285.705,       0.699,       0.500,    412.9929,       0.500,    271.0579,            ,            ,            ,
                              ,     286.489,       0.784,            ,            ,            ,            ,            ,            ,            ,
                              ,     287.308,       0.819,            ,            ,            ,            ,            ,            ,            ,
                              ,     288.146,       0.838,            ,            ,            ,            ,            ,            ,            ,
                              ,     288.913,       0.767,            ,            ,            ,            ,            ,            ,            ,
                              ,     289.672,       0.759,            ,            ,            ,            ,            ,            ,            ,
                              ,     290.396,       0.724,            ,            ,            ,            ,            ,            ,            ,
                              ,     291.103,       0.707,            ,            ,            ,            ,            ,            ,            ,
                              ,     291.808,       0.705,            ,            ,            ,            ,            ,            ,            ,
                              ,     292.502,       0.694,            ,            ,            ,            ,            ,            ,            ,
                              ,     293.204,       0.702,            ,            ,            ,            ,            ,            ,            ,
                              ,     293.884,       0.680,            ,            ,            ,            ,            ,            ,            ,
                              ,     294.538,       0.654,            ,            ,            ,            ,            ,            ,            ,
                              ,     295.174,       0.636,            ,            ,            ,            ,            ,            ,            ,
                              ,     295.804,       0.630,            ,            ,            ,            ,            ,            ,            ,
                              ,     296.416,       0.612,            ,            ,            ,            ,            ,            ,            ,
                              ,     297.029,       0.613,            ,            ,            ,            ,            ,            ,            ,
                              ,     297.651,       0.622,            ,            ,            ,            ,            ,            ,            ,
                              ,     298.287,       0.636,            ,            ,            ,            ,            ,            ,            ,
                              ,     298.929,       0.642,            ,            ,            ,            ,            ,            ,            ,
                              ,     299.571,       0.642,            ,            ,            ,            ,            ,            ,            ,
                              ,     300.223,       0.652,            ,            ,            ,            ,            ,            ,            ,
                              ,     300.877,       0.654,            ,            ,            ,            ,            ,            ,            ,
                              ,     301.573,       0.696,            ,            ,            ,            ,            ,            ,            ,
                              ,     302.334,       0.761,            ,            ,            ,            ,            ,            ,            ,
                              ,     303.059,       0.725,            ,            ,            ,            ,            ,            ,            ,
                              ,     303.777,       0.718,            ,            ,            ,            ,            ,            ,            ,
                              ,     304.497,       0.720,            ,            ,            ,            ,            ,            ,            ,
                              ,     305.207,       0.710,            ,            ,            ,            ,            ,            ,            ,
                              ,     305.952,       0.745,            ,            ,            ,            ,            ,            ,            ,
                              ,     306.671,       0.719,            ,            ,            ,            ,            ,            ,            ,
                              ,     307.448,       0.777,            ,            ,            ,            ,            ,            ,            ,
                              ,     308.305,       0.857,            ,            ,            ,            ,            ,            ,            ,
                              ,     309.136,       0.831,            ,            ,            ,            ,            ,            ,            ,
                              ,     309.922,       0.786,            ,            ,            ,            ,            ,            ,            ,
