                              ,    SAMPLE 1,            ,            ,            ,            ,            ,            ,            ,            ,
                              ,     RR Data,            ,FFT spectrum,            , AR Spectrum,            ,            ,            ,            ,
                              ,        Time, RR interval,   Frequency,         PSD,   Frequency,         PSD,   VLF comp.,    LF comp.,    HF comp.,
                              ,         (s),         (s),        (Hz),   (ms^2/Hz),        (Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),   (ms^2/Hz),
                              ,     229.825,       0.920,       0.170,   1164.8945,       0.170,  49261.5344,            ,            ,            ,
                              ,     230.717,       0.892,       0.173,  53420.9263,       0.173,  47580.9158,            ,            ,            ,
                              ,     231.709,       0.992,       0.177,   3762.8072,       0.177,  46164.5051,            ,            ,            ,
                              ,     232.783,       1.074,       0.180,  36893.7630,       0.180,  44976.0320,            ,            ,            ,
                              ,     233.819,       1.036,       0.183,  12247.9305,       0.183,  43977.1307,            ,            ,            ,
                              ,     234.722,       0.903,       0.187,  59579.1950,       0.187,  43127.1053,            ,            ,            ,
                              ,     235.574,       0.852,       0.190,  29861.6753,       0.190,  42382.4116,            ,            ,            ,
                              ,     236.459,       0.885,       0.193,   5810.1205,       0.193,  41696.2111,            ,            ,            ,
                              ,     237.363,       0.904,       0.197,    788.0291,       0.197,  41018.3696,            ,            ,            ,
                              ,     238.242,       0.879,       0.200,  37324.2074,       0.200,  40296.2984,            ,            ,            ,
                              ,     239.069,       0.827,       0.203,  72680.6762,       0.203,  39477.0026,            ,            ,            ,
                              ,     239.999,       0.930,       0.207,  50395.8594,       0.207,  38510.5490,            ,            ,            ,
                              ,     241.184,       1.185,       0.210,  66346.3086,       0.210,  37354.8299,            ,            ,            ,
                              ,     242.270,       1.086,       0.213,  48324.3378,       0.213,  35980.9983,            ,            ,            ,
                              ,     243.171,       0.901,       0.217,   4555.1391,       0.217,  34378.4195,            ,            ,            ,
                              ,     243.996,       0.825,       0.220,  12055.6375,       0.220,  32557.6946,            ,            ,            ,
                              ,     244.812,       0.816,       0.223,   7083.6015,       0.223,  30550.5278,            ,            ,            ,
                              ,     245.717,       0.905,       0.227,  26748.8964,       0.227,  28406.0139,            ,            ,            ,
                              ,     247.060,       1.131,       0.230,   9423.1036,       0.230,  26184.0287,            ,            ,            ,
                              ,     248.264,       1.204,       0.233,  10547.9897,       0.233,  23947.3162,            ,            ,            ,
                              ,     249.223,       0.959,       0.237,   9565.0225,       0.237,  21754.1356,            ,            ,            ,
                              ,     250.137,       0.914,       0.240,  11149.6195,       0.240,  19652.9014,            ,            ,            ,
                              ,     251.226,       1.089,       0.243,   4275.3188,       0.243,  17679.4207,            ,            ,            ,
                              ,     252.388,       1.162,       0.247,  15183.5390,       0.247,  15856.5317,            ,            ,            ,
                              ,     253.392,       1.004,       0.250,  10575.7555,       0.250,  14195.4634,            ,            ,            ,
                              ,     254.264,       0.872,       0.253,   5480.6058,       0.253,  12698.1127,            ,            ,            ,
                              ,     255.163,       0.899,       0.257,   7013.5323,       0.257,  11359.5663,            ,            ,            ,
                              ,     256.237,       1.074,       0.260,  12921.2398,       0.260,  10170.4269,            ,            ,            ,
                              ,     257.328,       1.091,       0.263,  18566.4258,       0.263,   9118.7250,            ,            ,            ,
                              ,     258.337,       1.009,       0.267,  21255.1306,       0.267,   8191.3573,            ,            ,            ,
                              ,     259.213,       0.876,       0.270,  11095.1850,       0.270,   7375.0906,            ,            ,            ,
                              ,     260.043,       0.830,       0.273,   9195.7353,       0.273,   6657.2089,            ,            ,            ,
                              ,     260.921,       0.878,       0.277,  15794.8852,       0.277,   6025.8902,            ,            ,            ,
                              ,     261.997,       1.076,       0.280,  10340.6340,       0.280,   5470.3929,            ,            ,            ,
                              ,     263.079,       1.082,       0.283,    260.3599,       0.283,   4981.1147,            ,            ,            ,
